idx,RSI
2145,51.04
2146,56.19
2147,60.41
2148,53.62
2149,71.74
2150,70.27
2151,60.82
2152,64.02
2153,56.62
2154,56.27
2155,55.52
2156,45.76
2157,45.03
2158,38.0
2159,49.49
2160,61.07
2161,51.91
2162,68.26
2163,63.42
2164,52.12
2165,56.0
2166,60.95
2167,64.19
2168,44.19
2169,37.83
2170,49.37
2171,31.4
2172,42.02
2173,38.02
2174,43.91
2175,44.29
2176,52.38
2177,52.8
2178,58.03
2179,55.8
2180,40.89
2181,32.49
2182,55.14
2183,43.78
2184,41.73
2185,39.68
2186,44.94
2187,32.18
2188,36.89
2189,34.87
2190,45.61
2191,47.42
2192,45.63
2193,41.98
2194,37.58
2195,42.41
2196,55.01
2197,37.99
2198,54.12
2199,46.28
2200,31.97
2201,34.97
2202,32.06
2203,26.91
2204,20.37
2205,13.73
2206,16.82
2207,28.07
2208,27.6
2209,24.79
2210,33.26
2211,35.4
2212,47.53
2213,46.99
2214,49.16
2215,53.33
2216,33.09
2217,31.74
2218,57.46
2219,50.2
2220,55.47
2221,51.09
2222,55.71
2223,74.09
2224,58.58
2225,55.78
2226,63.79
2227,45.06
2228,42.83
2229,30.42
2230,40.94
2231,36.45
2232,27.11
2233,36.35
2234,36.58
2235,25.14
2236,37.2
2237,46.36
2238,53.21
2239,48.03
2240,56.57
2241,47.91
2242,49.91
2243,60.45
2244,65.76
2245,62.37
2246,60.76
2247,54.26
2248,50.75
2249,44.51
2250,63.43
2251,54.59
2252,59.38
2253,63.53
2254,49.06
2255,36.79
2256,42.6
2257,35.64
2258,45.37
2259,44.44
2260,45.94
2261,34.34
2262,47.09
2263,74.87
2264,70.32
2265,76.85
2266,66.4
2267,63.1
2268,53.66
2269,49.6
2270,39.79
2271,26.33
2272,7.68
2273,14.95
2274,6.6
2275,28.54
2276,26.88
2277,29.0
2278,34.51
2279,38.48
2280,57.68
2281,47.66
2282,40.23
2283,49.47
2284,42.72
2285,42.05
2286,49.35
2287,56.4
2288,53.89
2289,32.84
2290,41.57
2291,46.91
2292,46.14
2293,29.38
2294,32.66
2295,23.8
2296,5.25
2297,4.25
2298,25.93
2299,20.85
2300,19.46
2301,18.9
2302,18.87
2303,18.14
2304,28.34
2305,25.01
2306,31.59
2307,15.6
2308,38.27
2309,40.9
2310,53.56
2311,68.31
2312,70.0
2313,70.69
2314,91.85
2315,84.57
2316,81.48
2317,83.18
2318,76.21
2319,73.34
2320,75.7
2321,68.59
2322,54.0
2323,53.88
2324,60.98
2325,70.15
2326,59.45
2327,63.11
2328,51.53
2329,46.27
2330,62.08
2331,75.69
2332,64.23
2333,62.76
2334,57.92
2335,56.35
2336,44.14
2337,58.29
2338,52.21
2339,43.32
2340,50.89
2341,55.5
2342,49.26
2343,53.26
2344,51.97
2345,76.84
2346,79.42
2347,86.9
2348,87.45
2349,73.02
2350,82.79
2351,70.38
2352,66.33
2353,55.65
2354,55.74
2355,41.06
2356,54.23
2357,48.19
2358,50.62
2359,35.08
2360,41.22
2361,50.23
2362,50.8
2363,53.63
2364,61.22
2365,60.68
2366,63.2
2367,62.4
2368,73.71
2369,75.2
2370,68.92
2371,88.77
2372,82.39
2373,79.88
2374,64.96
2375,34.95
2376,31.84
2377,18.53
2378,26.82
2379,25.68
2380,17.94
2381,18.16
2382,13.46
2383,29.28
2384,36.33
2385,52.0
2386,46.39
2387,46.28
2388,35.61
2389,49.05
2390,41.04
2391,43.1
2392,29.71
2393,29.6
2394,37.79
2395,44.2
2396,55.87
2397,76.07
2398,75.71
2399,95.16
2400,95.48
2401,91.52
2402,96.5
2403,95.83
2404,95.76
2405,91.9
2406,85.62
2407,86.95
2408,84.53
2409,85.94
2410,92.66
2411,78.94
2412,72.24
2413,78.12
2414,74.85
2415,65.36
2416,67.49
2417,68.52
2418,53.04
2419,37.27
2420,45.9
2421,51.42
2422,48.69
2423,59.47
2424,66.88
2425,62.63
2426,60.83
2427,70.53
2428,92.44
2429,81.13
2430,52.75
2431,43.46
2432,31.61
2433,43.61
2434,46.24
2435,50.31
2436,53.62
2437,54.84
2438,60.77
2439,89.09
2440,96.02
2441,94.02
2442,93.19
2443,83.2
2444,83.25
2445,64.21
2446,61.46
2447,54.12
2448,59.93
2449,44.76
2450,42.76
2451,26.49
2452,27.31
2453,33.62
2454,48.85
2455,51.26
2456,58.26
2457,55.47
2458,60.81
2459,62.24
2460,92.89
2461,96.69
2462,84.69
2463,83.68
2464,77.19
2465,63.28
2466,66.25
2467,55.73
2468,49.82
2469,40.62
2470,30.88
2471,48.18
2472,32.29
2473,38.52
2474,41.33
2475,34.85
2476,51.66
2477,58.37
2478,65.41
2479,73.76
2480,69.03
2481,84.26
2482,84.18
2483,88.6
2484,88.6
2485,83.35
2486,71.87
2487,58.82
2488,66.19
2489,61.81
2490,74.72
2491,53.17
2492,44.03
2493,52.77
2494,52.11
2495,52.73
2496,55.66
2497,43.84
2498,37.27
2499,39.4
2500,59.31
2501,61.6
2502,53.28
2503,49.93
2504,59.3
2505,42.14
2506,44.25
2507,62.47
2508,62.45
2509,56.79
2510,55.6
2511,55.33
2512,62.16
2513,64.26
2514,66.45
2515,75.54
2516,68.53
2517,64.43
2518,67.18
2519,63.39
2520,65.18
2521,59.74
2522,64.05
2523,87.19
2524,53.95
2525,67.89
2526,52.68
2527,35.13
2528,26.19
2529,24.42
2530,25.37
2531,24.37
2532,19.05
2533,20.05
2534,20.26
2535,32.92
2536,41.59
2537,38.78
2538,37.65
2539,33.16
2540,40.73
2541,45.24
2542,54.2
2543,44.87
2544,48.44
2545,52.12
2546,76.8
2547,76.78
2548,86.9
2549,68.83
2550,75.22
2551,64.42
2552,69.76
2553,64.03
2554,60.92
2555,50.52
2556,55.14
2557,67.94
2558,81.99
2559,77.79
2560,92.16
2561,93.11
2562,91.41
2563,91.88
2564,95.68
2565,95.68
2566,94.31
2567,85.9
2568,87.43
2569,90.61
2570,77.76
2571,77.32
2572,76.83
2573,76.93
2574,74.58
2575,60.79
2576,73.61
2577,73.78
2578,63.75
2579,59.74
2580,62.65
2581,68.34
2582,65.14
2583,65.32
2584,81.83
2585,79.43
2586,55.02
2587,61.76
2588,73.29
2589,72.0
2590,67.61
2591,72.03
2592,71.22
2593,38.01
2594,41.42
2595,62.93
2596,43.68
2597,52.23
2598,40.05
2599,37.22
2600,24.14
2601,21.79
2602,43.74
2603,40.93
2604,41.87
2605,43.03
2606,33.77
2607,39.4
2608,37.93
2609,46.82
2610,39.08
2611,24.3
2612,22.54
2613,11.75
2614,12.24
2615,34.85
2616,31.31
2617,31.37
2618,43.35
2619,58.55
2620,39.89
2621,40.24
2622,46.25
2623,47.22
2624,46.78
2625,52.96
2626,57.15
2627,56.72
2628,56.68
2629,79.37
2630,91.94
2631,89.21
2632,76.32
2633,63.1
2634,45.04
2635,45.92
2636,13.81
2637,7.3
2638,3.04
2639,0.68
2640,0.64
2641,9.21
2642,35.16
2643,49.25
2644,52.8
2645,53.96
2646,78.63
2647,88.6
2648,92.71
2649,71.68
2650,71.66
2651,64.12
2652,48.75
2653,57.05
2654,60.8
2655,58.84
2656,59.22
2657,57.22
2658,75.32
2659,73.11
2660,77.54
2661,85.08
2662,81.0
2663,76.04
2664,65.96
2665,68.54
2666,66.3
2667,43.54
2668,40.15
2669,16.23
2670,17.4
2671,26.03
2672,27.51
2673,22.68
2674,15.94
2675,16.29
2676,20.08
2677,25.3
2678,22.81
2679,39.87
2680,24.75
2681,24.3
2682,49.9
2683,56.03
2684,64.07
2685,65.88
2686,66.82
2687,73.19
2688,69.3
2689,85.68
2690,83.6
2691,77.42
2692,76.19
2693,69.52
2694,96.06
2695,95.69
2696,90.23
2697,73.1
2698,78.81
2699,74.65
2700,74.64
2701,70.73
2702,64.67
2703,57.46
2704,49.16
2705,63.65
2706,71.84
2707,58.49
2708,68.36
2709,65.62
2710,69.51
2711,80.62
2712,78.61
2713,87.42
2714,82.76
2715,51.23
2716,64.33
2717,63.05
2718,61.17
2719,62.64
2720,57.37
2721,52.94
2722,54.92
2723,47.16
2724,75.61
2725,68.37
2726,66.51
2727,86.57
2728,85.8
2729,78.07
2730,75.07
2731,77.77
2732,66.23
2733,55.74
2734,51.23
2735,36.09
2736,5.97
2737,29.75
2738,33.97
2739,35.96
2740,28.06
2741,44.07
2742,43.8
2743,41.13
2744,48.77
2745,63.12
2746,60.32
2747,60.2
2748,60.55
2749,72.07
2750,65.6
2751,77.79
2752,85.68
2753,94.64
2754,90.66
2755,75.85
2756,78.44
2757,83.53
2758,79.13
2759,82.67
2760,85.1
2761,83.5
2762,75.94
2763,72.88
2764,80.89
2765,69.47
2766,73.59
2767,86.92
2768,84.92
2769,85.27
2770,75.45
2771,74.2
2772,61.72
2773,64.98
2774,76.04
2775,70.73
2776,67.43
2777,70.12
2778,64.81
2779,69.45
2780,78.23
2781,90.8
2782,89.21
2783,86.62
2784,93.74
2785,54.48
2786,56.38
2787,69.23
2788,69.64
2789,67.99
2790,62.39
2791,67.85
2792,71.36
2793,71.47
2794,97.52
2795,97.37
2796,93.96
2797,80.87
2798,83.19
2799,83.19
2800,83.37
2801,47.74
2802,37.84
2803,36.09
2804,38.02
2805,46.95
2806,39.64
2807,35.45
2808,46.75
2809,38.19
2810,42.68
2811,56.34
2812,58.81
2813,42.61
2814,40.43
2815,46.11
2816,39.02
2817,18.17
2818,31.8
2819,39.38
2820,42.23
2821,41.62
2822,55.07
2823,56.16
2824,61.12
2825,68.86
2826,94.56
2827,93.82
2828,88.17
2829,85.2
2830,89.03
2831,86.02
2832,84.1
2833,77.55
2834,76.05
2835,68.94
2836,36.21
2837,41.65
2838,31.62
2839,39.7
2840,26.92
2841,32.18
2842,53.56
2843,59.82
2844,57.41
2845,74.97
2846,77.9
2847,79.48
2848,79.24
2849,95.59
2850,95.11
2851,77.2
2852,56.7
2853,62.98
2854,58.23
2855,56.64
2856,38.52
2857,40.43
2858,34.8
2859,32.57
2860,33.25
2861,48.21
2862,47.47
2863,37.8
2864,25.14
2865,29.16
2866,26.08
2867,32.05
2868,39.91
2869,57.67
2870,32.85
2871,27.24
2872,27.11
2873,29.73
2874,29.97
2875,25.16
2876,31.76
2877,22.7
2878,9.94
2879,32.55
2880,26.6
2881,36.78
2882,43.88
2883,50.63
2884,58.36
2885,49.13
2886,56.67
2887,48.92
2888,48.05
2889,68.16
2890,68.5
2891,72.26
2892,74.79
2893,70.72
2894,78.93
2895,86.14
2896,91.39
2897,75.24
2898,65.57
2899,64.37
2900,51.62
2901,41.07
2902,35.98
2903,47.6
2904,39.85
2905,54.11
2906,62.37
2907,59.88
2908,50.62
2909,42.76
2910,37.38
2911,37.29
2912,20.07
2913,15.09
2914,3.36
2915,2.2
2916,6.82
2917,4.85
2918,24.75
2919,20.33
2920,32.69
2921,35.62
2922,43.5
2923,41.82
2924,50.53
2925,42.03
2926,50.16
2927,40.34
2928,62.72
2929,55.85
2930,46.18
2931,43.31
2932,54.02
2933,54.47
2934,73.77
2935,76.87
2936,63.08
2937,48.5
2938,53.4
2939,55.48
2940,40.26
2941,31.83
2942,33.05
2943,37.15
2944,47.98
2945,60.21
2946,59.89
2947,49.71
2948,42.99
2949,40.12
2950,38.65
2951,47.94
2952,48.14
2953,35.95
2954,38.69
2955,35.68
2956,30.72
2957,41.33
2958,56.59
2959,60.3
2960,52.03
2961,57.39
2962,63.72
2963,62.7
2964,72.84
2965,93.2
2966,73.74
2967,74.74
2968,66.2
2969,68.37
2970,66.61
2971,70.41
2972,57.1
2973,63.53
2974,67.43
2975,79.94
2976,62.69
2977,54.47
2978,57.93
2979,56.56
2980,51.99
2981,61.09
2982,59.59
2983,36.8
2984,40.14
2985,55.86
2986,64.31
2987,59.92
2988,44.63
2989,42.22
2990,39.58
2991,28.57
2992,37.15
2993,24.37
2994,4.23
2995,27.29
2996,28.19
2997,54.55
2998,58.72
2999,57.95
3000,72.3
3001,76.62
3002,95.0
3003,81.5
3004,79.76
3005,68.76
3006,44.45
3007,39.36
3008,42.22
3009,37.03
3010,29.58
3011,46.23
3012,55.31
3013,49.2
3014,65.6
3015,70.77
3016,70.04
3017,73.02
3018,68.0
3019,79.9
3020,71.3
3021,70.88
3022,63.01
3023,57.71
3024,62.1
3025,75.69
3026,69.74
3027,72.95
3028,63.0
3029,69.99
3030,73.47
3031,87.21
3032,84.11
3033,74.99
3034,81.14
3035,76.39
3036,72.72
3037,68.21
3038,56.83
3039,60.66
3040,47.84
3041,65.54
3042,67.73
3043,63.96
3044,68.25
3045,83.68
3046,67.4
3047,75.33
3048,70.4
3049,57.82
3050,54.66
3051,60.96
3052,59.5
3053,55.68
3054,59.04
3055,70.94
3056,64.82
3057,66.61
3058,75.34
3059,65.7
3060,56.94
3061,49.27
3062,26.08
3063,31.91
3064,42.13
3065,43.92
3066,45.49
3067,66.89
3068,66.29
3069,69.32
3070,68.8
3071,96.13
3072,82.57
3073,72.29
3074,61.28
3075,61.06
3076,56.52
3077,50.35
3078,38.07
3079,41.81
3080,47.7
3081,58.23
3082,56.32
3083,52.24
3084,48.34
3085,23.49
3086,18.23
3087,29.34
3088,41.51
3089,32.03
3090,33.31
3091,46.37
3092,48.12
3093,45.89
3094,54.51
3095,60.64
3096,60.04
3097,55.88
3098,70.59
3099,68.85
3100,57.73
3101,69.97
3102,77.21
3103,65.94
3104,58.92
3105,50.6
3106,35.97
3107,16.3
3108,15.73
3109,15.18
3110,3.2
3111,2.95
3112,3.08
3113,3.14
3114,2.94
3115,21.02
3116,24.14
3117,21.48
3118,26.85
3119,29.19
3120,45.99
3121,38.36
3122,46.16
3123,35.07
3124,22.09
3125,24.9
3126,46.04
3127,46.69
3128,54.7
3129,42.12
3130,57.15
3131,54.56
3132,76.45
3133,80.08
3134,77.77
3135,73.11
3136,70.63
3137,50.93
3138,61.92
3139,46.21
3140,52.14
3141,48.5
3142,38.84
3143,56.97
3144,51.88
3145,56.19
3146,71.25
3147,58.06
3148,66.33
3149,57.73
3150,48.44
3151,48.01
3152,42.14
3153,39.65
3154,40.17
3155,50.79
3156,62.77
3157,55.72
3158,54.43
3159,50.77
3160,56.01
3161,56.42
3162,67.41
3163,64.46
3164,55.64
3165,51.85
3166,53.27
3167,69.19
3168,77.98
3169,77.79
3170,71.12
3171,58.88
3172,62.4
3173,65.51
3174,70.06
3175,85.87
3176,78.87
3177,79.16
3178,73.12
3179,54.92
3180,51.24
3181,30.03
3182,48.69
3183,44.94
3184,43.61
3185,32.3
3186,21.67
3187,34.17
3188,34.98
3189,38.37
3190,67.56
3191,62.77
3192,60.78
3193,66.99
3194,67.27
3195,85.77
3196,85.04
3197,86.81
3198,86.81
3199,80.34
3200,80.52
3201,86.9
3202,80.04
3203,62.84
3204,30.32
3205,34.2
3206,33.36
3207,44.03
3208,39.0
3209,38.04
3210,49.58
3211,55.07
3212,64.65
3213,56.05
3214,37.24
3215,39.4
3216,29.15
3217,44.29
3218,54.58
3219,48.33
3220,44.14
3221,32.88
3222,39.25
3223,32.89
3224,32.58
3225,34.76
3226,25.5
3227,7.07
3228,25.47
3229,21.25
3230,30.95
3231,43.2
3232,39.48
3233,35.27
3234,33.64
3235,33.36
3236,31.62
3237,16.06
3238,18.12
3239,20.57
3240,26.7
3241,39.07
3242,52.18
3243,62.86
3244,59.56
3245,57.37
3246,77.65
3247,81.66
3248,80.58
3249,64.95
3250,64.23
3251,66.25
3252,56.79
3253,68.27
3254,83.2
3255,82.04
3256,79.64
3257,66.19
3258,69.98
3259,77.78
3260,79.12
3261,64.76
3262,63.47
3263,51.52
3264,41.72
3265,40.41
3266,44.05
3267,36.84
3268,41.94
3269,53.06
3270,57.5
3271,56.76
3272,61.47
3273,61.22
3274,65.61
3275,69.81
3276,84.16
3277,80.62
3278,66.21
3279,65.78
3280,69.11
3281,81.33
3282,94.51
3283,94.58
3284,94.11
3285,94.8
3286,91.62
3287,92.38
3288,88.73
3289,77.54
3290,81.26
3291,63.05
3292,64.81
3293,62.66
3294,53.95
3295,58.63
3296,51.42
3297,59.09
3298,60.51
3299,45.88
3300,65.85
3301,60.23
3302,42.16
3303,41.67
3304,50.84
3305,35.53
3306,41.71
3307,55.41
3308,54.68
3309,56.04
3310,55.25
3311,68.23
3312,73.34
3313,70.47
3314,96.81
3315,96.45
3316,94.99
3317,100.0
3318,100.0
3319,94.26
3320,76.62
3321,73.91
3322,75.57
3323,53.22
3324,57.72
3325,49.76
3326,58.88
3327,48.79
3328,55.71
3329,61.88
3330,67.37
3331,52.97
3332,65.01
3333,54.71
3334,65.09
3335,61.44
3336,73.3
3337,73.76
3338,74.46
3339,45.94
3340,62.59
3341,50.69
3342,48.51
3343,46.36
3344,43.86
3345,45.34
3346,39.13
3347,40.8
3348,58.87
3349,55.27
3350,73.51
3351,65.52
3352,71.92
3353,76.39
3354,70.0
3355,78.45
3356,79.21
3357,76.32
3358,73.69
3359,69.73
3360,91.27
3361,90.16
3362,78.62
3363,83.87
3364,77.86
3365,78.01
3366,69.97
3367,66.33
3368,70.3
3369,69.28
3370,52.47
3371,58.63
3372,30.64
3373,44.48
3374,36.19
3375,30.68
3376,36.83
3377,47.64
3378,41.99
3379,41.6
3380,36.06
3381,52.62
3382,41.8
3383,50.1
3384,66.63
3385,52.98
3386,31.83
3387,34.08
3388,33.51
3389,41.47
3390,40.12
3391,48.31
3392,40.06
3393,36.65
3394,41.99
3395,63.95
3396,68.07
3397,82.11
3398,81.58
3399,76.73
3400,78.39
3401,92.2
3402,91.63
3403,93.17
3404,92.72
3405,91.7
3406,88.83
3407,86.38
3408,89.38
3409,69.67
3410,71.07
3411,68.64
3412,67.15
3413,63.38
3414,31.18
3415,66.6
3416,69.97
3417,57.24
3418,46.86
3419,39.62
3420,43.02
3421,39.73
3422,39.35
3423,44.99
3424,19.04
3425,8.88
3426,9.09
3427,9.42
3428,10.07
3429,4.72
3430,14.85
3431,20.68
3432,15.46
3433,14.35
3434,26.43
3435,29.82
3436,31.98
3437,35.22
3438,52.96
3439,47.39
3440,40.68
3441,60.63
3442,90.99
3443,92.31
3444,88.13
3445,93.68
3446,94.49
3447,93.99
3448,95.02
3449,92.16
3450,71.76
3451,62.93
3452,50.54
3453,48.24
3454,46.86
3455,33.36
3456,25.14
3457,16.27
3458,15.87
3459,17.0
3460,27.01
3461,24.62
3462,21.87
3463,19.26
3464,44.03
3465,54.93
3466,55.02
3467,51.49
3468,65.27
3469,62.87
3470,71.99
3471,84.15
3472,84.97
3473,71.07
3474,70.41
3475,70.27
3476,87.71
3477,85.06
3478,74.88
3479,63.49
3480,68.49
3481,65.53
3482,69.75
3483,71.55
3484,51.84
3485,61.91
3486,57.14
3487,59.55
3488,70.04
3489,69.36
3490,71.94
3491,74.56
3492,68.08
3493,79.39
3494,76.78
3495,78.34
3496,84.08
3497,81.27
3498,79.76
3499,71.0
3500,54.55
3501,44.12
3502,48.63
3503,24.05
3504,45.61
3505,45.34
3506,41.05
3507,30.83
3508,27.02
3509,31.72
3510,47.94
3511,48.98
3512,68.48
3513,60.6
3514,62.44
3515,69.91
3516,84.69
3517,98.77
3518,98.55
3519,98.32
3520,99.79
3521,74.99
3522,75.77
3523,67.98
3524,69.7
3525,58.69
3526,46.49
3527,45.92
3528,31.34
3529,35.59
3530,53.0
3531,46.28
3532,52.36
3533,41.01
3534,42.8
3535,34.11
3536,24.38
3537,27.92
3538,25.95
3539,13.12
3540,23.0
3541,17.27
3542,13.9
3543,18.52
3544,20.95
3545,39.32
3546,48.31
3547,44.78
3548,60.51
3549,55.06
3550,65.62
3551,95.8
3552,92.57
3553,83.74
3554,81.78
3555,73.48
3556,76.86
3557,65.69
3558,70.32
3559,70.85
3560,66.41
3561,52.94
3562,72.85
3563,65.75
3564,71.17
3565,68.08
3566,67.42
3567,60.4
3568,55.02
3569,37.53
3570,43.11
3571,39.33
3572,48.4
3573,37.56
3574,43.09
3575,43.37
3576,45.53
3577,51.52
3578,60.25
3579,63.37
3580,56.12
3581,59.13
3582,74.78
3583,71.68
3584,75.44
3585,60.24
3586,41.75
3587,49.01
3588,60.45
3589,42.62
3590,29.37
3591,33.9
3592,36.67
3593,44.43
3594,49.82
3595,59.62
3596,61.61
3597,53.42
3598,74.5
3599,74.86
3600,72.44
3601,72.32
3602,65.77
3603,65.03
3604,56.3
3605,51.77
3606,41.25
3607,51.22
3608,66.21
3609,62.71
3610,64.42
3611,62.71
3612,54.52
3613,45.48
3614,47.41
3615,58.55
3616,39.21
3617,48.87
3618,47.39
3619,43.83
3620,47.41
3621,51.35
3622,70.59
3623,69.28
3624,69.59
3625,86.62
3626,80.82
3627,84.86
3628,85.71
3629,83.89
3630,94.01
3631,68.52
3632,51.76
3633,53.22
3634,56.08
3635,57.18
3636,57.14
3637,49.66
3638,50.47
3639,49.0
3640,47.15
3641,67.04
3642,59.49
3643,59.53
3644,52.45
3645,56.17
3646,56.75
3647,62.83
3648,58.58
3649,58.76
3650,61.05
3651,55.9
3652,57.58
3653,66.51
3654,59.19
3655,62.93
3656,43.43
3657,54.9
3658,60.28
3659,59.29
3660,63.3
3661,61.31
3662,42.48
3663,43.97
3664,32.35
3665,40.56
3666,11.9
3667,11.55
3668,13.23
3669,11.48
3670,12.94
3671,13.7
3672,28.12
3673,31.51
3674,32.29
3675,56.54
3676,66.46
3677,57.27
3678,80.11
3679,81.89
3680,91.78
3681,90.08
3682,84.33
3683,87.19
3684,85.94
3685,84.83
3686,86.04
3687,80.83
3688,69.93
3689,65.38
3690,55.56
3691,72.68
3692,56.9
3693,35.41
3694,42.55
3695,45.44
3696,35.31
3697,45.34
3698,55.59
3699,58.79
3700,61.95
3701,66.01
3702,64.83
3703,48.93
3704,61.0
3705,47.77
3706,53.87
3707,46.96
3708,44.32
3709,29.62
3710,28.66
3711,43.34
3712,47.16
3713,30.26
3714,51.93
3715,34.03
3716,32.36
3717,28.63
3718,33.19
3719,29.73
3720,19.06
3721,31.88
3722,38.85
3723,36.2
3724,41.71
3725,55.17
3726,70.2
3727,70.85
3728,85.41
3729,84.93
3730,84.39
3731,86.41
3732,82.12
3733,94.61
3734,93.93
3735,93.52
3736,93.58
3737,92.26
3738,96.48
3739,94.27
3740,91.47
3741,93.31
3742,93.21
3743,91.52
3744,87.09
3745,88.03
3746,90.56
3747,90.82
3748,90.72
3749,89.56
3750,97.52
3751,76.66
3752,81.46
3753,83.79
3754,78.75
3755,76.32
3756,54.54
3757,48.4
3758,28.48
3759,34.48
3760,25.48
3761,15.36
3762,11.21
3763,30.07
3764,44.77
3765,48.55
3766,54.52
3767,65.88
3768,64.57
3769,82.29
3770,88.54
3771,93.31
3772,75.13
3773,55.31
3774,31.53
3775,13.09
3776,26.72
3777,45.15
3778,38.77
3779,36.66
3780,37.36
3781,36.7
3782,33.84
3783,50.34
3784,55.45
3785,48.68
3786,45.66
3787,46.92
3788,51.97
3789,40.76
3790,40.45
3791,53.55
3792,37.75
3793,45.2
3794,52.99
3795,45.65
3796,56.28
3797,54.17
3798,61.04
3799,72.69
3800,67.48
3801,85.66
3802,83.49
3803,77.0
3804,74.89
3805,59.19
3806,74.58
3807,83.9
3808,82.45
3809,83.98
3810,77.94
3811,62.11
3812,70.24
3813,63.08
3814,57.66
3815,49.61
3816,34.97
3817,38.29
3818,27.15
3819,26.77
3820,41.66
3821,30.94
3822,42.75
3823,42.15
3824,48.32
3825,53.18
3826,54.03
3827,67.24
3828,63.5
3829,43.8
3830,47.31
3831,38.23
3832,55.05
3833,37.84
3834,39.08
3835,33.29
3836,40.17
3837,43.82
3838,61.06
3839,66.55
3840,68.91
3841,50.05
3842,72.14
3843,85.33
3844,82.42
3845,46.05
3846,58.93
3847,52.47
3848,54.04
3849,50.06
3850,56.09
3851,50.08
3852,49.85
3853,46.07
3854,50.88
3855,49.31
3856,58.11
3857,43.1
3858,37.45
3859,41.56
3860,56.66
3861,49.79
3862,51.45
3863,61.72
3864,62.06
3865,60.98
3866,73.04
3867,82.15
3868,76.7
3869,61.54
3870,66.8
3871,47.49
3872,57.95
3873,37.13
3874,27.62
3875,28.04
3876,25.1
3877,33.68
3878,26.57
3879,26.49
3880,30.52
3881,16.02
3882,42.01
3883,52.02
3884,41.38
3885,37.74
3886,40.95
3887,51.86
3888,64.27
3889,63.12
3890,66.91
3891,58.55
3892,46.26
3893,49.54
3894,59.01
3895,35.99
3896,35.52
3897,32.95
3898,35.38
3899,26.31
3900,31.45
3901,29.0
3902,33.42
3903,42.15
3904,68.11
3905,69.63
3906,65.05
3907,69.26
3908,70.14
3909,67.56
3910,74.02
3911,67.27
3912,48.18
3913,21.94
3914,10.76
3915,28.3
3916,31.89
3917,32.8
3918,30.11
3919,32.97
3920,33.71
3921,38.23
3922,40.34
3923,45.12
3924,48.98
3925,29.06
3926,29.24
3927,31.87
3928,41.99
3929,49.64
3930,48.17
3931,45.77
3932,33.38
3933,9.9
3934,7.85
3935,7.06
3936,28.69
3937,35.99
3938,34.33
3939,33.39
3940,30.25
3941,40.02
3942,48.42
3943,54.86
3944,66.11
3945,49.27
3946,41.43
3947,44.71
3948,45.93
3949,66.03
3950,62.65
3951,59.51
3952,58.84
3953,50.66
3954,53.02
3955,47.97
3956,40.51
3957,47.79
3958,27.95
3959,22.66
3960,36.4
3961,45.13
3962,48.46
3963,66.45
3964,69.35
3965,76.1
3966,76.53
3967,98.85
3968,98.85
3969,93.21
3970,80.59
3971,80.89
3972,75.74
3973,75.76
3974,70.43
3975,58.98
3976,71.46
3977,74.45
3978,76.36
3979,86.04
3980,85.74
3981,82.07
3982,73.55
3983,78.55
3984,83.7
3985,72.47
3986,65.74
3987,70.18
3988,58.77
3989,48.43
3990,46.24
3991,37.67
3992,17.99
3993,29.47
3994,31.39
3995,44.99
3996,42.7
3997,54.14
3998,51.52
3999,55.02
4000,71.69
4001,94.44
4002,73.93
4003,80.36
4004,49.34
4005,34.36
4006,51.09
4007,47.37
4008,40.77
4009,38.52
4010,41.94
4011,36.6
4012,34.07
4013,43.71
4014,58.48
4015,38.15
4016,32.65
4017,40.67
4018,47.9
4019,50.74
4020,58.81
4021,55.16
4022,56.18
4023,45.09
4024,47.48
4025,50.78
4026,46.13
4027,30.15
4028,13.56
4029,12.57
4030,15.53
4031,11.48
4032,9.91
4033,21.89
4034,20.61
4035,21.34
4036,21.37
4037,31.58
4038,42.8
4039,36.59
4040,41.6
4041,44.65
4042,41.56
4043,63.0
4044,61.85
4045,60.32
4046,61.69
4047,58.92
4048,58.81
4049,45.9
4050,52.33
4051,44.75
4052,19.74
4053,35.41
4054,51.38
4055,53.59
4056,49.9
4057,56.68
4058,70.45
4059,62.83
4060,68.04
4061,83.7
4062,75.98
4063,63.53
4064,66.14
4065,69.16
4066,71.37
4067,67.15
4068,81.99
4069,72.59
4070,67.14
4071,71.34
4072,87.59
4073,80.63
4074,80.24
4075,81.2
4076,83.67
4077,84.83
4078,99.22
4079,93.11
4080,83.83
4081,77.75
4082,77.9
4083,80.57
4084,80.85
4085,69.99
4086,69.19
4087,60.67
4088,51.67
4089,66.28
4090,51.61
4091,52.5
4092,44.92
4093,50.27
4094,61.26
4095,57.41
4096,59.17
4097,73.63
4098,71.51
4099,92.42
4100,77.7
4101,80.52
4102,71.53
4103,59.76
4104,62.69
4105,44.75
4106,30.33
4107,37.58
4108,27.02
4109,27.54
4110,26.36
4111,34.81
4112,32.24
4113,44.18
4114,43.89
4115,47.14
4116,32.18
4117,48.05
4118,44.56
4119,43.95
4120,36.37
4121,41.09
4122,26.74
4123,49.73
4124,56.13
4125,66.17
4126,60.48
4127,68.89
4128,69.34
4129,81.61
4130,75.36
4131,80.15
4132,72.6
4133,67.65
4134,68.17
4135,49.22
4136,45.06
4137,40.56
4138,33.31
4139,44.36
4140,29.59
4141,40.63
4142,36.92
4143,35.39
